order_id,customer_id,order_date,product_id,quantity,unit_price,discount_pct,net_revenue,channel,month
O000339,C0233,2024-04-10,P006,2,25.0,0.0,50.0,DTC,2024-04
O000340,C0498,2024-10-20,P008,2,25.0,0.0,50.0,DTC,2024-10
O000341,C2880,2025-07-04,P001,1,25.0,0.0,25.0,Subscription,2025-07
O000342,C1063,2025-07-28,P010,2,28.0,0.0,56.0,Subscription,2025-07
O000343,C1266,2024-11-21,P004,1,32.0,0.0,32.0,Subscription,2024-11
O000344,C2015,2024-12-03,P010,1,28.0,0.0,28.0,DTC,2024-12
O000345,C2364,2024-05-04,P007,1,32.0,0.1,28.8,DTC,2024-05
O000346,C0723,2024-10-20,P010,1,28.0,0.05,26.6,DTC,2024-10
O000347,C1097,2024-04-02,P012,1,79.0,0.15,67.15,DTC,2024-04
O000348,C0535,2024-04-17,P003,1,25.0,0.0,25.0,DTC,2024-04
O000349,C0407,2024-08-05,P009,2,32.0,0.15,54.4,DTC,2024-08
O000350,C0372,2025-07-01,P002,1,25.0,0.1,22.5,DTC,2025-07
O000351,C2468,2024-12-01,P009,3,32.0,0.0,96.0,DTC,2024-12
O000352,C0927,2024-09-07,P004,2,32.0,0.0,64.0,DTC,2024-09
O000353,C0388,2025-09-20,P003,1,25.0,0.1,22.5,DTC,2025-09
O000354,C0727,2025-03-10,P011,1,20.0,0.0,20.0,Subscription,2025-03
O000355,C1319,2024-12-20,P011,1,20.0,0.0,20.0,DTC,2024-12
O000356,C1107,2024-11-11,P008,1,25.0,0.0,25.0,DTC,2024-11
O000357,C1623,2025-09-22,P005,1,25.0,0.0,25.0,Subscription,2025-09
O000358,C1610,2025-04-27,P011,1,20.0,0.0,20.0,DTC,2025-04
O000359,C0642,2025-08-01,P004,1,32.0,0.1,28.8,DTC,2025-08
O000360,C1873,2025-07-09,P011,1,20.0,0.0,20.0,DTC,2025-07
O000361,C2066,2024-12-28,P005,1,25.0,0.0,25.0,DTC,2024-12
O000362,C0110,2024-11-18,P002,1,25.0,0.0,25.0,DTC,2024-11
O000363,C0014,2025-08-22,P002,2,25.0,0.0,50.0,DTC,2025-08
O000364,C1704,2024-02-02,P008,2,25.0,0.0,50.0,DTC,2024-02
O000365,C1105,2025-07-06,P001,1,25.0,0.0,25.0,DTC,2025-07
O000366,C1118,2025-05-06,P003,1,25.0,0.0,25.0,DTC,2025-05
O000367,C2115,2025-07-13,P002,1,25.0,0.0,25.0,DTC,2025-07
O000368,C0730,2025-05-27,P007,1,32.0,0.1,28.8,Subscription,2025-05
O000369,C1851,2024-03-08,P005,1,25.0,0.0,25.0,Subscription,2024-03
O000370,C1051,2025-03-02,P007,2,32.0,0.0,64.0,DTC,2025-03
O000371,C1717,2025-10-21,P007,1,32.0,0.0,32.0,Subscription,2025-10
O000372,C0216,2024-07-01,P006,2,25.0,0.0,50.0,DTC,2024-07
O000373,C0005,2024-04-04,P003,1,25.0,0.0,25.0,DTC,2024-04
O000374,C0646,2025-05-02,P012,1,79.0,0.0,79.0,DTC,2025-05
O000375,C1170,2025-01-01,P008,1,25.0,0.0,25.0,Subscription,2025-01
O000376,C2235,2024-11-11,P012,2,79.0,0.0,158.0,DTC,2024-11
O000377,C2947,2024-09-12,P011,1,20.0,0.0,20.0,Subscription,2024-09
O000378,C0986,2025-04-02,P007,1,32.0,0.0,32.0,DTC,2025-04
O000379,C2263,2025-03-01,P007,2,32.0,0.0,64.0,DTC,2025-03
O000380,C2092,2024-12-27,P003,2,25.0,0.0,50.0,DTC,2024-12
O000381,C1760,2024-01-06,P008,1,25.0,0.0,25.0,DTC,2024-01
O000382,C2858,2024-09-09,P002,2,25.0,0.0,50.0,DTC,2024-09
O000383,C1978,2025-09-24,P004,2,32.0,0.0,64.0,DTC,2025-09
O000384,C2524,2025-09-27,P012,1,79.0,0.15,67.15,DTC,2025-09
O000385,C0724,2024-08-18,P003,2,25.0,0.0,50.0,DTC,2024-08
O000386,C1475,2024-08-26,P006,1,25.0,0.0,25.0,DTC,2024-08
O000387,C1928,2024-04-30,P006,1,25.0,0.0,25.0,DTC,2024-04
O000388,C0529,2025-01-11,P010,1,28.0,0.1,25.2,DTC,2025-01
O000389,C1141,2025-08-19,P002,2,25.0,0.0,50.0,DTC,2025-08
O000390,C1693,2024-06-20,P004,1,32.0,0.0,32.0,DTC,2024-06
O000391,C0959,2025-10-23,P003,1,25.0,0.0,25.0,DTC,2025-10
O000392,C2789,2025-07-12,P002,1,25.0,0.1,22.5,Subscription,2025-07
O000393,C0096,2024-04-06,P003,2,25.0,0.0,50.0,DTC,2024-04
O000394,C1270,2024-07-20,P008,1,25.0,0.0,25.0,Subscription,2024-07
O000395,C0560,2024-02-09,P004,1,32.0,0.0,32.0,DTC,2024-02
O000396,C0438,2024-08-11,P010,2,28.0,0.0,56.0,DTC,2024-08
O000397,C1871,2025-05-29,P012,2,79.0,0.1,142.2,DTC,2025-05
O000398,C0758,2024-11-16,P001,1,25.0,0.0,25.0,DTC,2024-11
O000399,C0840,2024-08-06,P002,1,25.0,0.0,25.0,DTC,2024-08
O000400,C2165,2025-06-16,P012,1,79.0,0.1,71.1,DTC,2025-06
O000401,C1672,2025-05-05,P012,1,79.0,0.0,79.0,DTC,2025-05
O000402,C1573,2024-11-19,P006,1,25.0,0.1,22.5,DTC,2024-11
O000403,C2578,2024-04-14,P007,1,32.0,0.1,28.8,Subscription,2024-04
O000404,C1239,2024-02-16,P003,1,25.0,0.0,25.0,DTC,2024-02
O000405,C0291,2024-06-30,P010,3,28.0,0.0,84.0,DTC,2024-06
O000406,C0073,2024-09-29,P010,3,28.0,0.0,84.0,DTC,2024-09
O000407,C2425,2024-06-05,P009,2,32.0,0.0,64.0,Subscription,2024-06
O000408,C1128,2024-11-17,P011,1,20.0,0.0,20.0,DTC,2024-11
O000409,C2918,2024-10-09,P004,1,32.0,0.0,32.0,DTC,2024-10
O000410,C0530,2024-02-27,P001,1,25.0,0.0,25.0,Subscription,2024-02
O000411,C2468,2025-01-11,P007,3,32.0,0.0,96.0,DTC,2025-01
O000412,C2725,2024-09-07,P011,1,20.0,0.0,20.0,Subscription,2024-09
O000413,C1064,2024-12-05,P011,1,20.0,0.0,20.0,DTC,2024-12
O000414,C0326,2024-08-23,P001,2,25.0,0.0,50.0,DTC,2024-08
O000415,C0750,2025-07-20,P011,1,20.0,0.0,20.0,DTC,2025-07
O000416,C1929,2024-11-03,P002,1,25.0,0.0,25.0,DTC,2024-11
O000417,C0689,2024-08-28,P004,1,32.0,0.0,32.0,DTC,2024-08
O000418,C0228,2025-01-08,P012,1,79.0,0.0,79.0,Subscription,2025-01
O000419,C0430,2024-08-21,P006,1,25.0,0.0,25.0,DTC,2024-08
O000420,C0201,2025-01-08,P004,2,32.0,0.0,64.0,DTC,2025-01
O000421,C2733,2024-08-01,P008,1,25.0,0.0,25.0,DTC,2024-08
O000422,C2048,2025-12-25,P001,1,25.0,0.0,25.0,Subscription,2025-12
O000423,C0669,2024-07-18,P009,1,32.0,0.1,28.8,DTC,2024-07
O000424,C0859,2025-11-01,P008,2,25.0,0.1,45.0,DTC,2025-11
O000425,C0224,2024-02-04,P012,2,79.0,0.0,158.0,DTC,2024-02
O000426,C1536,2025-11-20,P008,2,25.0,0.0,50.0,DTC,2025-11
O000427,C0495,2025-03-18,P006,2,25.0,0.0,50.0,DTC,2025-03
O000428,C2373,2024-02-18,P002,3,25.0,0.0,75.0,DTC,2024-02
O000429,C2403,2024-07-21,P006,1,25.0,0.0,25.0,DTC,2024-07
O000430,C2745,2025-07-08,P003,1,25.0,0.0,25.0,DTC,2025-07
O000431,C0449,2025-03-28,P003,1,25.0,0.0,25.0,DTC,2025-03
O000432,C1974,2024-03-03,P002,1,25.0,0.1,22.5,DTC,2024-03
O000433,C1625,2025-05-28,P007,2,32.0,0.0,64.0,DTC,2025-05
O000434,C0602,2025-10-31,P006,2,25.0,0.0,50.0,DTC,2025-10
O000435,C1143,2025-07-25,P010,1,28.0,0.0,28.0,Subscription,2025-07
O000436,C2800,2024-06-10,P006,1,25.0,0.0,25.0,Subscription,2024-06
O000437,C2078,2024-06-13,P006,2,25.0,0.0,50.0,DTC,2024-06
O000438,C0657,2024-09-10,P005,1,25.0,0.05,23.75,DTC,2024-09
O000439,C2106,2025-11-10,P002,1,25.0,0.0,25.0,DTC,2025-11
O000440,C0141,2025-09-13,P005,1,25.0,0.0,25.0,Subscription,2025-09
O000441,C0105,2024-08-02,P010,2,28.0,0.0,56.0,DTC,2024-08
O000442,C1217,2025-06-16,P001,2,25.0,0.1,45.0,DTC,2025-06
O000443,C2775,2024-01-19,P009,1,32.0,0.0,32.0,DTC,2024-01
O000444,C2820,2024-03-31,P007,1,32.0,0.0,32.0,DTC,2024-03
O000445,C1280,2025-06-23,P011,1,20.0,0.0,20.0,DTC,2025-06
O000446,C0235,2024-06-25,P012,1,79.0,0.15,67.15,DTC,2024-06
O000447,C1933,2025-03-10,P008,2,25.0,0.0,50.0,Subscription,2025-03
O000448,C0462,2024-06-11,P009,1,32.0,0.0,32.0,Subscription,2024-06
O000449,C2320,2024-09-18,P006,1,25.0,0.0,25.0,DTC,2024-09
O000450,C0976,2024-01-19,P011,2,20.0,0.0,40.0,DTC,2024-01
O000451,C2912,2024-11-09,P006,1,25.0,0.0,25.0,DTC,2024-11
O000452,C0411,2025-10-20,P010,2,28.0,0.05,53.2,DTC,2025-10
O000453,C0413,2024-10-19,P012,1,79.0,0.0,79.0,DTC,2024-10
O000454,C1318,2025-07-18,P012,1,79.0,0.0,79.0,DTC,2025-07
O000455,C0268,2024-01-30,P006,2,25.0,0.1,45.0,Subscription,2024-01
O000456,C1761,2025-01-23,P011,1,20.0,0.0,20.0,DTC,2025-01
O000457,C0352,2024-07-19,P002,1,25.0,0.0,25.0,DTC,2024-07
O000458,C0819,2024-08-29,P006,1,25.0,0.0,25.0,DTC,2024-08
O000459,C2029,2025-07-29,P010,3,28.0,0.0,84.0,DTC,2025-07
O000460,C1917,2024-10-07,P007,1,32.0,0.0,32.0,DTC,2024-10
O000461,C2886,2025-11-16,P007,1,32.0,0.0,32.0,DTC,2025-11
O000462,C1260,2025-07-15,P008,1,25.0,0.0,25.0,DTC,2025-07
O000463,C1109,2025-04-24,P004,1,32.0,0.05,30.4,DTC,2025-04
O000464,C1583,2025-06-11,P006,2,25.0,0.0,50.0,DTC,2025-06
O000465,C0596,2025-07-01,P006,2,25.0,0.0,50.0,DTC,2025-07
O000466,C2763,2024-02-09,P007,1,32.0,0.0,32.0,DTC,2024-02
O000467,C2207,2024-02-04,P001,1,25.0,0.0,25.0,Subscription,2024-02
O000468,C1524,2024-03-19,P002,1,25.0,0.0,25.0,Subscription,2024-03
O000469,C2175,2024-07-26,P006,1,25.0,0.0,25.0,DTC,2024-07
O000470,C0614,2024-12-22,P004,1,32.0,0.0,32.0,DTC,2024-12
O000471,C2752,2024-02-02,P005,1,25.0,0.0,25.0,DTC,2024-02
O000472,C1054,2025-06-27,P012,1,79.0,0.0,79.0,Subscription,2025-06
O000473,C2363,2024-09-27,P001,1,25.0,0.0,25.0,DTC,2024-09
O000474,C0977,2025-09-22,P002,2,25.0,0.0,50.0,DTC,2025-09
O000475,C0151,2025-08-15,P007,1,32.0,0.05,30.4,DTC,2025-08
O000476,C0988,2025-11-11,P005,1,25.0,0.0,25.0,DTC,2025-11
O000477,C0859,2025-01-13,P008,1,25.0,0.0,25.0,DTC,2025-01
O000478,C0361,2024-03-12,P010,2,28.0,0.0,56.0,DTC,2024-03
O000479,C0493,2025-03-15,P004,1,32.0,0.1,28.8,DTC,2025-03
O000480,C1820,2025-09-26,P010,1,28.0,0.15,23.8,DTC,2025-09
O000481,C0070,2024-09-17,P011,1,20.0,0.0,20.0,DTC,2024-09
O000482,C0549,2025-03-13,P008,1,25.0,0.0,25.0,Subscription,2025-03
O000483,C1430,2025-11-08,P007,1,32.0,0.15,27.2,Subscription,2025-11
O000484,C0526,2025-10-15,P004,2,32.0,0.1,57.6,Subscription,2025-10
O000485,C2159,2025-08-01,P006,1,25.0,0.0,25.0,DTC,2025-08
O000486,C1299,2024-07-25,P003,1,25.0,0.0,25.0,DTC,2024-07
O000487,C0664,2025-04-17,P012,1,79.0,0.0,79.0,DTC,2025-04
O000488,C0529,2025-10-10,P007,1,32.0,0.0,32.0,DTC,2025-10
O000489,C1373,2025-10-29,P012,2,79.0,0.0,158.0,DTC,2025-10
O000490,C1758,2025-08-05,P007,1,32.0,0.0,32.0,DTC,2025-08
O000491,C0891,2024-11-09,P001,1,25.0,0.15,21.25,DTC,2024-11
O000492,C0852,2024-11-18,P010,1,28.0,0.0,28.0,DTC,2024-11
O000493,C2626,2025-11-04,P010,2,28.0,0.0,56.0,DTC,2025-11
O000494,C2653,2024-03-11,P010,1,28.0,0.0,28.0,DTC,2024-03
O000495,C1619,2024-12-20,P009,1,32.0,0.0,32.0,DTC,2024-12
O000496,C2284,2025-01-20,P002,1,25.0,0.0,25.0,DTC,2025-01
O000497,C0675,2025-02-05,P007,1,32.0,0.0,32.0,DTC,2025-02
O000498,C1557,2024-11-04,P010,1,28.0,0.0,28.0,DTC,2024-11
O000499,C1127,2024-05-25,P004,1,32.0,0.0,32.0,DTC,2024-05
O000500,C2151,2024-01-21,P006,1,25.0,0.0,25.0,Subscription,2024-01
O000501,C1371,2024-06-04,P005,1,25.0,0.0,25.0,DTC,2024-06
O000502,C0904,2024-12-07,P008,1,25.0,0.0,25.0,DTC,2024-12
O000503,C1635,2024-11-05,P004,1,32.0,0.0,32.0,DTC,2024-11
O000504,C1688,2025-10-04,P011,1,20.0,0.0,20.0,Subscription,2025-10
O000505,C2343,2025-10-18,P001,2,25.0,0.0,50.0,DTC,2025-10
O000506,C2754,2025-04-07,P010,1,28.0,0.15,23.8,DTC,2025-04
O000507,C2599,2025-07-21,P003,1,25.0,0.0,25.0,DTC,2025-07
O000508,C2992,2025-03-03,P001,2,25.0,0.0,50.0,DTC,2025-03
O000509,C1463,2024-09-17,P006,1,25.0,0.0,25.0,DTC,2024-09
O000510,C1461,2025-11-20,P007,1,32.0,0.0,32.0,Subscription,2025-11
O000511,C1170,2024-09-20,P009,2,32.0,0.0,64.0,Subscription,2024-09
O000512,C1042,2025-11-21,P004,1,32.0,0.0,32.0,DTC,2025-11
O000513,C2185,2024-12-09,P008,1,25.0,0.0,25.0,Subscription,2024-12
O000514,C1298,2025-02-23,P002,2,25.0,0.15,42.5,Subscription,2025-02
O000515,C2940,2025-04-14,P005,1,25.0,0.0,25.0,DTC,2025-04
O000516,C0985,2025-01-30,P006,2,25.0,0.0,50.0,DTC,2025-01
O000517,C2661,2024-07-04,P009,3,32.0,0.0,96.0,Subscription,2024-07
O000518,C0158,2024-01-16,P005,1,25.0,0.0,25.0,DTC,2024-01
O000519,C0209,2025-12-28,P010,1,28.0,0.05,26.6,DTC,2025-12
O000520,C2636,2024-04-06,P003,1,25.0,0.0,25.0,DTC,2024-04
O000521,C1995,2025-03-10,P004,1,32.0,0.0,32.0,DTC,2025-03
O000522,C1171,2024-03-11,P011,1,20.0,0.15,17.0,DTC,2024-03
O000523,C0850,2025-02-21,P006,1,25.0,0.0,25.0,DTC,2025-02
O000524,C2722,2025-10-01,P001,2,25.0,0.0,50.0,DTC,2025-10
O000525,C2284,2024-10-02,P011,1,20.0,0.0,20.0,DTC,2024-10
O000526,C0875,2025-07-23,P005,1,25.0,0.05,23.75,DTC,2025-07
O000527,C1865,2025-05-18,P003,2,25.0,0.1,45.0,DTC,2025-05
O000528,C1918,2025-11-21,P011,1,20.0,0.0,20.0,DTC,2025-11
O000529,C0151,2025-11-26,P007,1,32.0,0.1,28.8,DTC,2025-11
O000530,C1563,2024-05-22,P006,1,25.0,0.0,25.0,DTC,2024-05
O000531,C1165,2024-07-30,P007,1,32.0,0.0,32.0,DTC,2024-07
O000532,C2135,2025-05-28,P004,2,32.0,0.0,64.0,DTC,2025-05
O000533,C0931,2025-10-07,P002,1,25.0,0.0,25.0,Subscription,2025-10
O000534,C0038,2025-12-12,P010,1,28.0,0.0,28.0,DTC,2025-12
O000535,C2380,2024-03-04,P008,2,25.0,0.0,50.0,DTC,2024-03
O000536,C2905,2024-06-24,P008,1,25.0,0.1,22.5,DTC,2024-06
O000537,C0229,2025-04-08,P010,1,28.0,0.0,28.0,DTC,2025-04
O000538,C2504,2024-11-10,P006,1,25.0,0.0,25.0,DTC,2024-11
O000539,C2450,2024-11-20,P003,1,25.0,0.0,25.0,DTC,2024-11
O000540,C2541,2025-02-24,P008,1,25.0,0.15,21.25,DTC,2025-02
O000541,C0241,2024-07-24,P006,1,25.0,0.15,21.25,DTC,2024-07
O000542,C2940,2025-03-31,P006,3,25.0,0.0,75.0,DTC,2025-03
O000543,C2682,2024-08-18,P011,2,20.0,0.0,40.0,DTC,2024-08
O000544,C0055,2025-02-04,P012,1,79.0,0.0,79.0,DTC,2025-02
O000545,C2068,2024-07-27,P003,2,25.0,0.0,50.0,DTC,2024-07
O000546,C0194,2025-09-01,P009,1,32.0,0.0,32.0,DTC,2025-09
O000547,C0427,2024-05-01,P006,1,25.0,0.0,25.0,Subscription,2024-05
O000548,C1796,2024-07-17,P003,1,25.0,0.0,25.0,DTC,2024-07
O000549,C2802,2024-10-04,P004,2,32.0,0.1,57.6,Subscription,2024-10
O000550,C0502,2025-04-21,P008,2,25.0,0.0,50.0,DTC,2025-04
O000551,C0344,2025-08-10,P008,3,25.0,0.0,75.0,DTC,2025-08
O000552,C1194,2024-08-13,P003,2,25.0,0.0,50.0,DTC,2024-08
O000553,C0297,2024-01-27,P006,2,25.0,0.0,50.0,DTC,2024-01
O000554,C1513,2025-08-01,P002,1,25.0,0.0,25.0,Subscription,2025-08
O000555,C0837,2024-07-23,P012,1,79.0,0.0,79.0,DTC,2024-07
O000556,C1620,2024-02-03,P006,2,25.0,0.0,50.0,DTC,2024-02
O000557,C2901,2025-09-19,P002,3,25.0,0.0,75.0,Subscription,2025-09
O000558,C2506,2025-11-26,P004,1,32.0,0.0,32.0,DTC,2025-11
O000559,C0358,2024-10-13,P006,2,25.0,0.0,50.0,DTC,2024-10
O000560,C2709,2024-12-22,P001,2,25.0,0.1,45.0,DTC,2024-12
O000561,C1617,2024-02-21,P004,1,32.0,0.0,32.0,Subscription,2024-02
O000562,C1685,2025-05-26,P005,1,25.0,0.05,23.75,DTC,2025-05
O000563,C0529,2025-04-22,P012,1,79.0,0.15,67.15,DTC,2025-04
O000564,C0474,2024-12-17,P007,1,32.0,0.0,32.0,Subscription,2024-12
O000565,C2546,2025-04-23,P001,1,25.0,0.0,25.0,DTC,2025-04
O000566,C2626,2024-04-17,P006,1,25.0,0.0,25.0,Subscription,2024-04
O000567,C1936,2024-08-03,P008,1,25.0,0.0,25.0,Subscription,2024-08
O000568,C2263,2024-01-02,P009,2,32.0,0.0,64.0,Subscription,2024-01
O000569,C1885,2024-03-16,P004,1,32.0,0.0,32.0,DTC,2024-03
O000570,C0106,2024-05-23,P011,1,20.0,0.05,19.0,DTC,2024-05
O000571,C2853,2025-11-02,P001,1,25.0,0.0,25.0,DTC,2025-11
O000572,C0413,2024-07-24,P010,1,28.0,0.0,28.0,Subscription,2024-07
O000573,C0540,2025-07-23,P001,1,25.0,0.0,25.0,Subscription,2025-07
O000574,C1355,2025-08-20,P011,1,20.0,0.0,20.0,DTC,2025-08
O000575,C0970,2024-02-19,P009,1,32.0,0.15,27.2,DTC,2024-02
O000576,C0172,2025-05-24,P002,1,25.0,0.15,21.25,DTC,2025-05
O000577,C0240,2024-10-04,P003,1,25.0,0.15,21.25,DTC,2024-10
O000578,C0787,2025-02-07,P006,1,25.0,0.05,23.75,Subscription,2025-02
O000579,C2506,2025-08-25,P011,1,20.0,0.0,20.0,DTC,2025-08
O000580,C1978,2025-09-29,P006,1,25.0,0.0,25.0,DTC,2025-09
O000581,C1679,2025-04-03,P006,1,25.0,0.0,25.0,DTC,2025-04
O000582,C1234,2025-01-23,P001,1,25.0,0.0,25.0,Subscription,2025-01
O000583,C0592,2024-05-08,P001,1,25.0,0.1,22.5,Subscription,2024-05
O000584,C1180,2024-12-05,P006,2,25.0,0.0,50.0,DTC,2024-12
O000585,C2902,2024-01-02,P002,2,25.0,0.0,50.0,DTC,2024-01
O000586,C1511,2024-10-21,P011,2,20.0,0.0,40.0,Subscription,2024-10
O000587,C2249,2025-11-11,P001,1,25.0,0.0,25.0,DTC,2025-11
O000588,C2175,2025-09-10,P003,2,25.0,0.05,47.5,DTC,2025-09
O000589,C2861,2025-03-13,P010,1,28.0,0.0,28.0,DTC,2025-03
O000590,C1818,2025-07-06,P010,3,28.0,0.0,84.0,DTC,2025-07
O000591,C2254,2025-09-13,P009,1,32.0,0.0,32.0,DTC,2025-09
O000592,C2236,2024-08-21,P005,2,25.0,0.0,50.0,Subscription,2024-08
O000593,C0991,2025-01-19,P004,1,32.0,0.1,28.8,DTC,2025-01
O000594,C1050,2025-12-28,P007,1,32.0,0.0,32.0,DTC,2025-12
O000595,C1818,2024-11-18,P009,1,32.0,0.15,27.2,DTC,2024-11
O000596,C1773,2024-07-28,P012,1,79.0,0.0,79.0,Subscription,2024-07
O000597,C1127,2024-03-13,P003,2,25.0,0.1,45.0,DTC,2024-03
O000598,C1513,2024-08-21,P012,1,79.0,0.0,79.0,DTC,2024-08
O000599,C2311,2025-11-08,P004,1,32.0,0.0,32.0,DTC,2025-11
O000600,C1890,2024-06-21,P001,1,25.0,0.0,25.0,DTC,2024-06
O000601,C1327,2025-08-04,P010,2,28.0,0.0,56.0,DTC,2025-08
O000602,C0259,2025-09-24,P007,1,32.0,0.0,32.0,Subscription,2025-09
O000603,C0478,2024-05-24,P006,1,25.0,0.05,23.75,DTC,2024-05
O000604,C2161,2024-04-18,P011,1,20.0,0.15,17.0,Subscription,2024-04
O000605,C1552,2025-10-21,P003,2,25.0,0.0,50.0,DTC,2025-10
O000606,C0525,2025-10-19,P007,2,32.0,0.0,64.0,DTC,2025-10
O000607,C2002,2025-02-01,P011,1,20.0,0.0,20.0,DTC,2025-02
O000608,C2253,2025-11-25,P003,3,25.0,0.0,75.0,DTC,2025-11
O000609,C1170,2024-11-09,P012,1,79.0,0.0,79.0,Subscription,2024-11
O000610,C0083,2025-05-17,P004,1,32.0,0.0,32.0,DTC,2025-05
O000611,C2177,2025-08-15,P007,1,32.0,0.0,32.0,DTC,2025-08
O000612,C0849,2025-01-29,P007,1,32.0,0.1,28.8,DTC,2025-01
O000613,C1212,2025-07-03,P010,1,28.0,0.0,28.0,DTC,2025-07
O000614,C0294,2024-03-09,P011,1,20.0,0.0,20.0,DTC,2024-03
O000615,C2122,2025-11-13,P007,1,32.0,0.0,32.0,DTC,2025-11
O000616,C0332,2024-11-12,P003,2,25.0,0.0,50.0,DTC,2024-11
O000617,C0484,2024-02-07,P009,1,32.0,0.0,32.0,DTC,2024-02
O000618,C1526,2024-06-07,P005,1,25.0,0.0,25.0,DTC,2024-06
O000619,C2059,2025-05-04,P012,1,79.0,0.0,79.0,DTC,2025-05
O000620,C0577,2024-10-29,P007,1,32.0,0.0,32.0,DTC,2024-10
O000621,C1641,2024-05-02,P011,1,20.0,0.15,17.0,DTC,2024-05
O000622,C0374,2025-01-28,P011,2,20.0,0.0,40.0,DTC,2025-01
O000623,C1250,2024-06-19,P009,2,32.0,0.0,64.0,DTC,2024-06
O000624,C1737,2024-02-10,P006,1,25.0,0.0,25.0,DTC,2024-02
O000625,C2592,2024-05-10,P010,1,28.0,0.0,28.0,DTC,2024-05
O000626,C0836,2025-07-21,P012,1,79.0,0.0,79.0,DTC,2025-07
O000627,C0628,2024-01-26,P007,1,32.0,0.15,27.2,DTC,2024-01
O000628,C2201,2024-10-14,P008,2,25.0,0.0,50.0,DTC,2024-10
O000629,C0883,2024-12-07,P007,1,32.0,0.0,32.0,DTC,2024-12
O000630,C2306,2025-04-07,P010,1,28.0,0.0,28.0,DTC,2025-04
O000631,C0668,2025-04-17,P007,1,32.0,0.15,27.2,DTC,2025-04
O000632,C2554,2024-11-12,P002,1,25.0,0.0,25.0,Subscription,2024-11
O000633,C1404,2025-12-22,P003,2,25.0,0.0,50.0,Subscription,2025-12
O000634,C0269,2025-09-04,P008,1,25.0,0.0,25.0,DTC,2025-09
O000635,C2124,2025-09-08,P005,1,25.0,0.0,25.0,DTC,2025-09
O000636,C0450,2025-07-01,P009,2,32.0,0.0,64.0,DTC,2025-07
O000637,C0244,2025-06-01,P001,2,25.0,0.0,50.0,DTC,2025-06
O000638,C0207,2024-10-18,P003,1,25.0,0.0,25.0,Subscription,2024-10
O000639,C2939,2025-09-08,P003,2,25.0,0.0,50.0,DTC,2025-09
O000640,C0193,2025-06-25,P002,1,25.0,0.0,25.0,DTC,2025-06
O000641,C1009,2025-12-01,P001,1,25.0,0.15,21.25,DTC,2025-12
O000642,C2840,2024-05-13,P012,2,79.0,0.0,158.0,DTC,2024-05
O000643,C2501,2025-09-10,P003,3,25.0,0.0,75.0,DTC,2025-09
O000644,C2568,2025-01-25,P009,2,32.0,0.0,64.0,DTC,2025-01
O000645,C1358,2024-11-13,P006,2,25.0,0.1,45.0,DTC,2024-11
O000646,C1060,2024-07-26,P006,1,25.0,0.0,25.0,DTC,2024-07
O000647,C0760,2024-11-03,P007,2,32.0,0.0,64.0,Subscription,2024-11
O000648,C1937,2025-02-07,P004,2,32.0,0.0,64.0,DTC,2025-02
O000649,C1702,2025-04-23,P005,1,25.0,0.0,25.0,DTC,2025-04
O000650,C2238,2025-09-24,P003,1,25.0,0.0,25.0,DTC,2025-09
O000651,C0382,2025-06-23,P009,2,32.0,0.0,64.0,Subscription,2025-06
O000652,C0695,2025-05-22,P006,1,25.0,0.0,25.0,DTC,2025-05
O000653,C0608,2025-04-07,P001,1,25.0,0.0,25.0,Subscription,2025-04
O000654,C2181,2025-12-04,P005,1,25.0,0.0,25.0,DTC,2025-12
O000655,C0061,2024-07-09,P006,2,25.0,0.05,47.5,DTC,2024-07
O000656,C2938,2025-12-08,P005,1,25.0,0.05,23.75,DTC,2025-12
O000657,C2790,2024-01-08,P001,1,25.0,0.0,25.0,DTC,2024-01
O000658,C1234,2024-01-31,P001,1,25.0,0.0,25.0,DTC,2024-01
O000659,C2657,2024-02-15,P010,1,28.0,0.0,28.0,DTC,2024-02
O000660,C1378,2024-07-17,P005,1,25.0,0.05,23.75,Subscription,2024-07
O000661,C0510,2025-08-27,P010,1,28.0,0.0,28.0,DTC,2025-08
O000662,C1420,2024-07-26,P001,1,25.0,0.0,25.0,DTC,2024-07
O000663,C2712,2024-02-23,P001,1,25.0,0.0,25.0,DTC,2024-02
O000664,C2961,2025-10-22,P008,1,25.0,0.0,25.0,DTC,2025-10
O000665,C0078,2025-03-23,P008,1,25.0,0.0,25.0,DTC,2025-03
O000666,C2652,2025-03-19,P011,2,20.0,0.0,40.0,DTC,2025-03
O000667,C0361,2024-03-15,P007,1,32.0,0.0,32.0,DTC,2024-03
O000668,C2007,2025-08-09,P010,1,28.0,0.1,25.2,Subscription,2025-08
O000669,C1111,2025-09-05,P012,2,79.0,0.0,158.0,DTC,2025-09
O000670,C0179,2024-03-01,P006,1,25.0,0.0,25.0,DTC,2024-03
O000671,C2524,2025-03-29,P003,2,25.0,0.0,50.0,DTC,2025-03
O000672,C0649,2024-03-17,P005,2,25.0,0.0,50.0,DTC,2024-03
O000673,C1097,2024-07-01,P002,1,25.0,0.0,25.0,DTC,2024-07
O000674,C2214,2024-10-28,P005,3,25.0,0.0,75.0,Subscription,2024-10
O000675,C1996,2024-04-15,P010,1,28.0,0.0,28.0,DTC,2024-04
O000676,C1500,2024-09-27,P001,2,25.0,0.0,50.0,DTC,2024-09
