customer_id,first_order_date,subscription_flag,region,total_orders
C2686,2025-08-03,False,UK,2.0
C2687,2025-04-07,False,Canada,4.0
C2688,2024-12-09,False,Australia,9.0
C2689,2025-06-12,False,US-East,6.0
C2690,2025-10-22,False,US-East,9.0
C2691,2024-05-08,False,Australia,3.0
C2692,2025-09-19,False,Canada,1.0
C2693,2024-05-07,True,Canada,6.0
C2694,2024-11-12,False,US-East,3.0
C2695,2025-05-12,True,UK,7.0
C2696,2025-09-25,False,US-West,4.0
C2697,2025-01-31,False,UK,5.0
C2698,2025-09-01,False,US-West,4.0
C2699,2025-07-02,True,US-East,2.0
C2700,2024-07-08,False,Canada,9.0
C2701,2025-11-18,False,Canada,5.0
C2702,2024-03-29,True,Canada,6.0
C2703,2025-07-25,False,Australia,5.0
C2704,2025-01-23,False,Australia,5.0
C2705,2024-01-07,True,US-West,5.0
C2706,2025-11-02,False,Canada,6.0
C2707,2024-01-27,True,UK,3.0
C2708,2025-03-29,False,Australia,6.0
C2709,2025-09-20,False,US-West,3.0
C2710,2025-07-28,True,Canada,1.0
C2711,2025-07-02,False,Canada,4.0
C2712,2024-02-05,False,US-East,7.0
C2713,2024-09-12,False,Canada,4.0
C2714,2024-01-08,False,US-East,5.0
C2715,2025-04-23,False,UK,5.0
C2716,2024-06-10,False,US-West,6.0
C2717,2024-11-27,False,UK,9.0
C2718,2025-01-07,False,Canada,8.0
C2719,2025-10-05,False,Canada,3.0
C2720,2025-10-07,False,Australia,4.0
C2721,2024-10-25,False,US-East,6.0
C2722,2025-11-14,False,UK,5.0
C2723,2025-09-10,False,Australia,2.0
C2724,2024-08-07,False,UK,3.0
C2725,2025-07-31,True,Canada,4.0
C2726,2025-03-10,True,US-West,3.0
C2727,2025-03-08,False,Australia,5.0
C2728,2024-05-18,True,Canada,8.0
C2729,2025-06-19,True,US-West,4.0
C2730,2024-03-04,False,Australia,10.0
C2731,2025-09-07,False,US-West,4.0
C2732,2025-01-29,False,US-East,8.0
C2733,2025-04-27,False,Australia,5.0
C2734,2025-04-16,True,Canada,4.0
C2735,2025-06-03,True,US-West,3.0
C2736,2025-05-13,False,US-East,5.0
C2737,2024-01-21,True,UK,5.0
C2738,2024-08-07,True,Australia,4.0
C2739,2025-08-07,False,US-West,1.0
C2740,2024-09-16,False,US-West,4.0
C2741,2024-09-26,False,US-West,4.0
C2742,2025-08-11,False,Australia,5.0
C2743,2025-09-30,True,UK,7.0
C2744,2024-07-23,False,US-East,4.0
C2745,2025-11-22,False,US-West,8.0
C2746,2024-12-28,True,Australia,6.0
C2747,2025-07-18,False,UK,4.0
C2748,2025-12-31,False,Canada,3.0
C2749,2024-05-04,False,US-East,4.0
C2750,2025-04-03,False,Canada,8.0
C2751,2024-04-07,True,US-West,4.0
C2752,2024-06-05,False,UK,9.0
C2753,2025-09-22,True,Canada,6.0
C2754,2025-10-12,False,Australia,3.0
C2755,2025-11-09,True,US-West,5.0
C2756,2024-09-21,False,US-East,3.0
C2757,2024-07-12,False,Australia,7.0
C2758,2024-09-18,False,US-East,6.0
C2759,2025-10-17,False,US-West,7.0
C2760,2025-12-26,False,US-West,4.0
C2761,2025-12-03,False,UK,5.0
C2762,2025-04-29,False,Canada,6.0
C2763,2024-10-20,False,Canada,4.0
C2764,2025-08-13,False,Australia,5.0
C2765,2024-06-19,True,Canada,2.0
C2766,2024-02-08,True,US-West,4.0
C2767,2025-11-16,False,UK,3.0
C2768,2025-10-09,False,US-East,8.0
C2769,2024-06-12,True,Canada,5.0
C2770,2024-03-03,True,US-East,7.0
C2771,2024-11-25,False,UK,8.0
C2772,2024-04-29,False,Australia,7.0
C2773,2024-08-17,False,US-East,4.0
C2774,2025-09-17,True,Canada,4.0
C2775,2024-11-17,False,Australia,7.0
C2776,2025-03-27,False,Australia,5.0
C2777,2024-03-24,False,UK,7.0
C2778,2024-07-10,False,US-East,6.0
C2779,2024-02-04,True,US-East,9.0
C2780,2025-02-20,True,US-East,5.0
C2781,2024-06-05,False,Australia,6.0
C2782,2025-09-23,False,US-West,5.0
C2783,2024-06-06,False,Canada,5.0
C2784,2025-06-03,True,US-East,6.0
C2785,2024-09-16,False,US-East,2.0
C2786,2024-06-15,True,Australia,4.0
C2787,2025-07-14,True,Canada,5.0
C2788,2025-01-21,True,Australia,8.0
C2789,2025-11-17,True,US-West,4.0
C2790,2025-09-28,False,Canada,5.0
C2791,2024-12-21,True,US-West,3.0
C2792,2024-02-03,False,US-West,6.0
C2793,2024-10-24,False,US-West,1.0
C2794,2024-05-03,False,US-East,7.0
C2795,2025-12-12,True,US-East,10.0
C2796,2025-07-19,False,Canada,4.0
C2797,2024-07-26,False,US-East,6.0
C2798,2025-06-28,False,US-East,8.0
C2799,2024-11-27,False,US-East,7.0
C2800,2024-02-21,True,US-East,4.0
C2801,2024-09-27,False,Canada,3.0
C2802,2024-10-12,True,Australia,7.0
C2803,2025-11-06,True,US-East,6.0
C2804,2024-07-27,False,Australia,8.0
C2805,2025-01-31,False,UK,7.0
C2806,2025-03-12,False,US-East,6.0
C2807,2024-10-24,False,Canada,6.0
C2808,2025-11-23,True,US-East,5.0
C2809,2024-11-18,False,US-West,5.0
C2810,2025-04-29,False,US-East,5.0
C2811,2024-01-24,True,Canada,5.0
C2812,2024-10-21,False,US-East,7.0
C2813,2024-03-17,False,Australia,5.0
C2814,2025-02-07,False,US-West,4.0
C2815,2024-04-17,False,US-East,8.0
C2816,2024-05-18,False,US-West,5.0
C2817,2025-08-21,True,US-East,3.0
C2818,2024-05-10,False,Australia,1.0
C2819,2025-12-25,False,Australia,5.0
C2820,2025-07-22,False,Canada,6.0
C2821,2025-03-23,False,UK,8.0
C2822,2024-02-07,False,Canada,3.0
C2823,2024-10-06,True,Canada,4.0
C2824,2025-01-25,False,US-East,3.0
C2825,2024-02-25,False,US-East,6.0
C2826,2024-06-19,False,Canada,6.0
C2827,2025-10-18,False,US-West,3.0
C2828,2024-12-02,True,UK,7.0
C2829,2025-07-28,False,Australia,3.0
C2830,2024-09-04,True,Australia,8.0
C2831,2025-04-25,False,US-East,6.0
C2832,2025-07-24,False,US-West,7.0
C2833,2025-10-11,False,US-East,2.0
C2834,2025-02-24,False,Australia,2.0
C2835,2025-02-04,True,Australia,4.0
C2836,2025-05-18,True,US-East,4.0
C2837,2025-09-01,True,Canada,6.0
C2838,2025-10-10,False,US-East,6.0
C2839,2024-09-25,False,US-East,6.0
C2840,2024-02-25,False,US-West,3.0
C2841,2024-01-09,False,Australia,6.0
C2842,2024-03-31,False,UK,3.0
C2843,2025-02-26,False,US-West,0.0
C2844,2025-03-11,False,Australia,2.0
C2845,2025-03-03,True,Canada,4.0
C2846,2025-10-04,False,Canada,8.0
C2847,2024-05-06,False,US-West,7.0
C2848,2025-11-25,False,UK,5.0
C2849,2024-04-02,False,Australia,5.0
C2850,2025-10-06,False,Australia,4.0
C2851,2024-10-10,False,US-East,3.0
C2852,2024-06-11,False,US-West,8.0
C2853,2024-11-11,False,Canada,6.0
C2854,2025-05-29,True,UK,5.0
C2855,2024-03-17,False,UK,2.0
C2856,2025-11-03,True,US-West,4.0
C2857,2024-01-03,False,US-East,3.0
C2858,2024-07-25,False,US-West,6.0
C2859,2025-09-09,True,Australia,5.0
C2860,2025-04-19,True,US-East,7.0
C2861,2024-07-01,False,UK,5.0
C2862,2024-03-12,True,Australia,8.0
C2863,2025-08-30,False,Canada,6.0
C2864,2025-08-21,False,US-East,7.0
C2865,2025-04-13,False,Australia,4.0
C2866,2025-06-15,False,Canada,4.0
C2867,2025-04-30,False,US-East,4.0
C2868,2025-04-02,False,US-East,5.0
C2869,2025-08-21,True,Canada,5.0
C2870,2025-03-28,False,Australia,11.0
C2871,2025-03-09,False,Canada,6.0
C2872,2024-03-31,False,US-West,9.0
C2873,2025-10-19,True,Australia,5.0
C2874,2024-04-20,False,Australia,5.0
C2875,2025-03-28,True,Australia,5.0
C2876,2024-01-25,False,UK,4.0
C2877,2024-07-11,True,US-West,5.0
C2878,2025-06-05,False,US-East,6.0
C2879,2024-11-23,True,UK,4.0
C2880,2025-08-01,True,US-West,6.0
C2881,2025-01-25,False,Canada,5.0
C2882,2025-12-09,False,Australia,4.0
C2883,2024-04-14,True,UK,5.0
C2884,2024-02-13,False,US-East,6.0
C2885,2024-04-23,False,US-West,2.0
C2886,2025-12-09,False,UK,8.0
C2887,2025-07-24,False,US-West,5.0
C2888,2025-07-30,True,UK,9.0
C2889,2024-08-06,False,UK,4.0
C2890,2025-06-11,False,Canada,5.0
C2891,2025-10-08,False,US-West,2.0
C2892,2024-12-10,False,Canada,4.0
C2893,2024-07-26,False,US-East,5.0
C2894,2024-01-05,False,Australia,5.0
C2895,2025-11-23,False,UK,2.0
C2896,2024-01-24,True,US-East,6.0
C2897,2024-07-25,True,Australia,7.0
C2898,2024-03-09,False,US-West,6.0
C2899,2025-03-06,True,UK,5.0
C2900,2025-04-18,True,UK,2.0
C2901,2024-06-08,True,US-West,8.0
C2902,2024-08-29,False,US-West,6.0
C2903,2024-10-30,False,Australia,4.0
C2904,2024-03-14,False,UK,3.0
C2905,2025-11-11,False,Australia,3.0
C2906,2025-02-10,False,US-West,7.0
C2907,2025-10-27,False,UK,2.0
C2908,2024-10-30,False,Australia,4.0
C2909,2024-05-02,False,US-West,9.0
C2910,2025-06-25,True,Australia,4.0
C2911,2025-08-09,False,US-East,8.0
C2912,2025-07-04,False,UK,7.0
C2913,2025-02-20,False,US-West,4.0
C2914,2025-05-20,True,US-East,7.0
C2915,2024-10-27,False,UK,7.0
C2916,2024-03-02,False,US-East,6.0
C2917,2024-12-17,True,US-West,8.0
C2918,2024-02-09,False,Australia,5.0
C2919,2025-11-09,False,US-West,11.0
C2920,2025-04-16,False,US-West,3.0
C2921,2024-11-23,False,Australia,4.0
C2922,2025-07-19,False,US-East,2.0
C2923,2025-02-27,False,Canada,6.0
C2924,2025-07-07,False,Canada,1.0
C2925,2024-11-05,False,Australia,3.0
C2926,2025-11-29,False,US-East,3.0
C2927,2025-05-11,False,Canada,6.0
C2928,2025-12-12,False,US-West,6.0
C2929,2024-08-03,False,Australia,6.0
C2930,2025-10-23,False,US-East,4.0
C2931,2024-11-27,False,Australia,4.0
C2932,2024-03-15,True,Canada,2.0
C2933,2025-10-16,False,US-East,4.0
C2934,2025-11-16,True,UK,7.0
C2935,2024-03-30,False,UK,1.0
C2936,2024-11-09,False,Canada,9.0
C2937,2024-09-25,False,Canada,5.0
C2938,2024-12-06,False,US-East,4.0
C2939,2024-05-07,False,US-East,3.0
C2940,2024-11-04,False,US-East,7.0
C2941,2025-12-26,False,US-East,9.0
C2942,2024-09-20,False,US-East,2.0
C2943,2025-05-26,False,US-East,7.0
C2944,2025-05-05,False,Canada,4.0
C2945,2024-07-08,False,Australia,10.0
C2946,2025-12-04,False,US-East,8.0
C2947,2024-01-11,True,Australia,6.0
C2948,2024-01-25,False,UK,6.0
C2949,2025-09-04,True,Canada,5.0
C2950,2024-08-28,True,US-West,2.0
C2951,2025-04-16,True,US-East,6.0
C2952,2024-08-24,False,US-West,2.0
C2953,2024-10-11,False,Australia,4.0
C2954,2024-03-26,False,Canada,7.0
C2955,2025-07-03,False,US-East,7.0
C2956,2024-08-11,False,Canada,2.0
C2957,2024-05-20,False,Canada,3.0
C2958,2024-02-18,False,US-West,4.0
C2959,2025-04-21,False,UK,5.0
C2960,2024-10-16,False,US-West,4.0
C2961,2025-11-15,True,US-East,8.0
C2962,2024-05-12,True,US-West,8.0
C2963,2024-01-17,False,US-West,10.0
C2964,2025-06-18,False,Australia,6.0
C2965,2025-01-04,True,Canada,3.0
C2966,2024-03-02,False,Australia,2.0
C2967,2025-06-01,True,Canada,7.0
C2968,2024-03-08,False,UK,7.0
C2969,2024-05-10,True,Australia,6.0
C2970,2024-09-28,False,US-East,1.0
C2971,2024-09-08,False,US-West,3.0
C2972,2024-05-08,False,US-East,11.0
C2973,2024-11-23,False,US-West,6.0
C2974,2025-07-08,True,Canada,3.0
C2975,2025-08-22,False,Canada,4.0
C2976,2025-01-29,False,UK,7.0
C2977,2024-07-02,True,Canada,10.0
C2978,2025-05-26,False,UK,4.0
C2979,2024-12-14,False,UK,2.0
C2980,2024-06-30,False,US-West,3.0
C2981,2025-05-24,False,Australia,8.0
C2982,2025-09-13,True,Canada,12.0
C2983,2025-09-04,False,US-East,1.0
C2984,2024-10-05,False,US-West,7.0
C2985,2025-08-27,False,US-East,4.0
C2986,2024-04-10,False,Australia,6.0
C2987,2025-10-24,False,US-East,3.0
C2988,2024-06-13,False,UK,3.0
C2989,2025-11-27,False,US-West,5.0
C2990,2025-11-14,False,UK,4.0
C2991,2025-12-28,False,Australia,2.0
C2992,2025-06-15,False,Canada,7.0
C2993,2024-03-09,False,UK,8.0
C2994,2025-11-16,True,Australia,6.0
C2995,2025-04-16,False,Australia,5.0
C2996,2024-04-12,False,US-East,4.0
C2997,2024-08-18,False,US-West,5.0
C2998,2025-11-22,False,UK,8.0
C2999,2025-10-28,False,Australia,5.0
C3000,2025-05-22,True,Canada,3.0
